ID,Provinsi,KodeKabKot,Y,X1,X2,X3,X4,X5,X6,Z1,Z2,Z3,Z4
17618,81,8107,0,1,30,0,0,0,1,1.45,15.945,14.496,258.023
17620,81,8107,0,1,28,0,0,0,1,1.45,15.945,14.496,258.023
17621,81,8107,0,1,27,0,0,0,1,1.45,15.945,14.496,258.023
17622,81,8107,0,1,21,0,0,0,1,1.45,15.945,14.496,258.023
17623,81,8107,0,1,29,1,0,0,1,1.45,15.945,14.496,258.023
17624,81,8107,0,1,24,1,0,0,1,1.45,15.945,14.496,258.023
17625,81,8107,0,1,34,0,1,0,1,1.45,15.945,14.496,258.023
17627,81,8107,1,0,37,1,1,1,1,1.45,15.945,14.496,258.023
17630,81,8107,0,1,20,0,0,0,1,1.45,15.945,14.496,258.023
17631,81,8107,0,1,25,1,0,0,1,1.45,15.945,14.496,258.023
17633,81,8107,0,1,31,1,0,1,1,1.45,15.945,14.496,258.023
17634,81,8107,0,1,31,1,0,0,1,1.45,15.945,14.496,258.023
17635,81,8107,0,1,35,0,0,0,1,1.45,15.945,14.496,258.023
17636,81,8107,0,1,32,1,0,0,1,1.45,15.945,14.496,258.023
17637,81,8107,0,0,25,1,0,0,1,1.45,15.945,14.496,258.023
17639,81,8107,0,1,26,0,0,0,1,1.45,15.945,14.496,258.023
17640,81,8107,0,1,30,1,0,0,1,1.45,15.945,14.496,258.023
17641,81,8107,0,1,20,1,0,0,1,1.45,15.945,14.496,258.023
17645,81,8107,0,1,37,1,1,0,1,1.45,15.945,14.496,258.023
17646,81,8107,0,1,29,1,0,0,1,1.45,15.945,14.496,258.023
17649,81,8107,0,1,35,1,0,0,0,1.45,15.945,14.496,258.023
17650,81,8107,1,1,23,0,0,0,1,1.45,15.945,14.496,258.023
17651,81,8107,0,1,23,1,0,0,1,1.45,15.945,14.496,258.023
17652,81,8108,1,0,33,1,0,1,1,1.221,25.632,26.853,356.411
17653,81,8108,1,1,34,1,1,1,0,1.221,25.632,26.853,356.411
17655,81,8108,0,1,20,1,0,0,1,1.221,25.632,26.853,356.411
17657,81,8108,0,1,43,1,1,0,1,1.221,25.632,26.853,356.411
17658,81,8108,1,1,37,0,0,0,1,1.221,25.632,26.853,356.411
17659,81,8108,1,1,30,1,1,0,1,1.221,25.632,26.853,356.411
17660,81,8108,0,0,27,0,0,1,1,1.221,25.632,26.853,356.411
17661,81,8108,0,0,37,1,0,1,1,1.221,25.632,26.853,356.411
17662,81,8108,0,0,36,1,0,1,1,1.221,25.632,26.853,356.411
17663,81,8108,0,1,28,1,0,0,0,1.221,25.632,26.853,356.411
17664,81,8108,1,1,19,0,1,0,1,1.221,25.632,26.853,356.411
17666,81,8108,1,1,25,1,0,1,1,1.221,25.632,26.853,356.411
17668,81,8108,0,1,32,0,1,0,0,1.221,25.632,26.853,356.411
17669,81,8108,0,1,32,1,0,0,1,1.221,25.632,26.853,356.411
17670,81,8108,0,1,30,0,1,0,1,1.221,25.632,26.853,356.411
17672,81,8108,0,1,20,0,1,0,1,1.221,25.632,26.853,356.411
17674,81,8108,0,1,34,1,1,0,0,1.221,25.632,26.853,356.411
17676,81,8108,1,1,17,0,0,0,1,1.221,25.632,26.853,356.411
17677,81,8108,0,1,26,1,1,1,1,1.221,25.632,26.853,356.411
17678,81,8108,0,1,30,1,0,0,1,1.221,25.632,26.853,356.411
17679,81,8108,0,1,33,1,1,0,0,1.221,25.632,26.853,356.411
17681,81,8108,0,1,25,0,0,0,1,1.221,25.632,26.853,356.411
17682,81,8108,0,1,27,1,1,1,1,1.221,25.632,26.853,356.411
17684,81,8108,0,1,38,0,0,0,1,1.221,25.632,26.853,356.411
17686,81,8108,0,1,23,0,0,0,1,1.221,25.632,26.853,356.411
17688,81,8108,1,1,21,0,0,0,0,1.221,25.632,26.853,356.411
17689,81,8108,0,1,30,0,0,0,0,1.221,25.632,26.853,356.411
17691,81,8108,0,1,34,0,1,0,1,1.221,25.632,26.853,356.411
17692,81,8108,0,1,25,1,0,0,1,1.221,25.632,26.853,356.411
17693,81,8108,0,1,23,0,1,0,1,1.221,25.632,26.853,356.411
17695,81,8108,0,1,24,0,0,1,1,1.221,25.632,26.853,356.411
17696,81,8108,0,1,20,1,0,0,0,1.221,25.632,26.853,356.411
17697,81,8109,0,1,20,0,0,0,1,2.652,17.239,19.891,379.26
17699,81,8109,0,1,37,0,0,0,0,2.652,17.239,19.891,379.26
17700,81,8109,0,1,31,0,0,0,0,2.652,17.239,19.891,379.26
17701,81,8109,0,1,36,0,1,0,0,2.652,17.239,19.891,379.26
17702,81,8109,0,1,22,1,0,0,0,2.652,17.239,19.891,379.26
17703,81,8109,0,1,20,0,0,0,0,2.652,17.239,19.891,379.26
17705,81,8109,0,1,39,0,1,0,0,2.652,17.239,19.891,379.26
17706,81,8109,1,1,33,1,1,0,0,2.652,17.239,19.891,379.26
17707,81,8109,0,1,30,0,1,0,1,2.652,17.239,19.891,379.26
17708,81,8109,1,1,31,0,1,0,0,2.652,17.239,19.891,379.26
17709,81,8109,0,1,22,1,0,0,0,2.652,17.239,19.891,379.26
17712,81,8109,0,1,25,0,1,0,0,2.652,17.239,19.891,379.26
17713,81,8109,0,1,24,0,0,0,1,2.652,17.239,19.891,379.26
17714,81,8109,1,1,32,0,1,0,0,2.652,17.239,19.891,379.26
17717,81,8109,0,1,25,0,0,0,0,2.652,17.239,19.891,379.26
17719,81,8109,0,1,20,1,0,0,0,2.652,17.239,19.891,379.26
17720,81,8109,0,1,32,1,1,0,1,2.652,17.239,19.891,379.26
17722,81,8109,0,1,18,1,0,1,0,2.652,17.239,19.891,379.26
17723,81,8109,0,1,24,1,1,0,1,2.652,17.239,19.891,379.26
17724,81,8109,0,1,30,1,0,0,1,2.652,17.239,19.891,379.26
17725,81,8109,0,1,36,0,1,0,1,2.652,17.239,19.891,379.26
17726,81,8109,0,1,33,0,1,0,0,2.652,17.239,19.891,379.26
17730,81,8109,0,1,30,1,1,0,1,2.652,17.239,19.891,379.26
17733,81,8109,0,1,35,0,1,0,0,2.652,17.239,19.891,379.26
17734,81,8109,0,1,21,0,0,0,0,2.652,17.239,19.891,379.26
17735,81,8109,0,1,35,0,0,0,1,2.652,17.239,19.891,379.26
17738,81,8109,0,1,24,0,1,0,1,2.652,17.239,19.891,379.26
17739,81,8109,0,1,29,0,0,0,1,2.652,17.239,19.891,379.26
17740,81,8109,0,1,31,1,1,0,1,2.652,17.239,19.891,379.26
17741,81,8109,0,1,34,1,1,1,1,2.652,17.239,19.891,379.26
17742,81,8109,0,1,33,0,0,0,1,2.652,17.239,19.891,379.26
17743,81,8171,1,0,34,1,0,1,1,4.031,6.335,33.402,287.37
17745,81,8171,1,0,33,1,1,0,1,4.031,6.335,33.402,287.37
17747,81,8171,0,0,34,0,0,0,1,4.031,6.335,33.402,287.37
17749,81,8171,1,0,37,0,0,1,1,4.031,6.335,33.402,287.37
17752,81,8171,1,0,22,1,0,1,1,4.031,6.335,33.402,287.37
17753,81,8171,1,0,27,1,1,1,1,4.031,6.335,33.402,287.37
17754,81,8171,1,0,35,0,0,1,1,4.031,6.335,33.402,287.37
17755,81,8171,0,0,31,1,1,1,1,4.031,6.335,33.402,287.37
17759,81,8171,0,0,23,1,0,1,1,4.031,6.335,33.402,287.37
17761,81,8171,0,0,28,1,0,1,1,4.031,6.335,33.402,287.37
17762,81,8171,0,0,27,1,0,1,1,4.031,6.335,33.402,287.37
17763,81,8171,0,0,26,1,0,0,1,4.031,6.335,33.402,287.37
17764,81,8171,0,0,29,0,0,0,1,4.031,6.335,33.402,287.37
17765,81,8171,1,0,33,1,0,1,1,4.031,6.335,33.402,287.37
17767,81,8171,0,0,39,0,0,0,1,4.031,6.335,33.402,287.37
17769,81,8171,1,1,39,1,1,1,1,4.031,6.335,33.402,287.37
17771,81,8171,1,0,37,0,1,1,1,4.031,6.335,33.402,287.37
17773,81,8171,1,0,39,1,0,1,1,4.031,6.335,33.402,287.37
17774,81,8172,1,1,36,0,0,0,1,1.133,16.991,28.319,173.312
17775,81,8172,0,1,39,0,0,1,0,1.133,16.991,28.319,173.312
17776,81,8172,0,1,32,1,0,1,1,1.133,16.991,28.319,173.312
17777,81,8172,1,0,42,1,1,0,1,1.133,16.991,28.319,173.312
17778,81,8172,1,0,36,1,1,1,1,1.133,16.991,28.319,173.312
17779,81,8172,1,0,21,1,0,1,1,1.133,16.991,28.319,173.312
17780,81,8172,1,0,40,1,1,1,1,1.133,16.991,28.319,173.312
17781,81,8172,0,1,30,1,0,1,1,1.133,16.991,28.319,173.312
17782,81,8172,0,0,36,1,1,1,1,1.133,16.991,28.319,173.312
17783,81,8172,1,0,29,1,0,1,1,1.133,16.991,28.319,173.312
17784,81,8172,1,0,31,1,0,1,0,1.133,16.991,28.319,173.312
17785,81,8172,0,0,35,1,0,1,1,1.133,16.991,28.319,173.312
17786,81,8172,0,0,45,0,0,0,1,1.133,16.991,28.319,173.312
17787,81,8172,1,1,29,0,0,0,0,1.133,16.991,28.319,173.312
17790,81,8172,0,1,39,0,1,1,1,1.133,16.991,28.319,173.312
17792,81,8172,1,1,24,1,1,1,1,1.133,16.991,28.319,173.312
17793,81,8172,0,1,33,1,1,1,1,1.133,16.991,28.319,173.312
17794,81,8172,0,1,27,1,0,0,0,1.133,16.991,28.319,173.312
17795,81,8172,0,1,37,0,0,0,1,1.133,16.991,28.319,173.312
17796,81,8172,0,1,26,1,0,1,1,1.133,16.991,28.319,173.312
17798,81,8172,1,1,31,1,1,1,1,1.133,16.991,28.319,173.312
17799,81,8172,1,1,30,1,0,1,1,1.133,16.991,28.319,173.312
17800,81,8172,1,1,37,0,0,1,1,1.133,16.991,28.319,173.312
17801,81,8172,0,1,21,1,1,1,1,1.133,16.991,28.319,173.312
17804,81,8172,0,1,27,0,0,1,0,1.133,16.991,28.319,173.312
17805,81,8172,1,1,42,0,0,0,1,1.133,16.991,28.319,173.312
17806,81,8172,1,1,24,0,0,1,1,1.133,16.991,28.319,173.312
17807,81,8172,0,1,39,1,1,0,1,1.133,16.991,28.319,173.312
17808,81,8172,0,1,33,1,1,0,1,1.133,16.991,28.319,173.312
17809,81,8172,0,0,28,0,0,0,0,1.133,16.991,28.319,173.312
17811,81,8172,0,1,35,1,0,1,1,1.133,16.991,28.319,173.312
17813,82,8201,0,1,34,1,1,1,1,0.832,11.651,17.476,107.351
17814,82,8201,0,1,23,0,0,1,1,0.832,11.651,17.476,107.351
17815,82,8201,0,1,40,0,0,0,1,0.832,11.651,17.476,107.351
17816,82,8201,1,1,34,1,1,0,1,0.832,11.651,17.476,107.351
17818,82,8201,0,1,32,0,0,1,1,0.832,11.651,17.476,107.351
17821,82,8201,0,1,24,1,0,1,1,0.832,11.651,17.476,107.351
17822,82,8201,0,1,21,0,0,0,1,0.832,11.651,17.476,107.351
17824,82,8201,1,1,32,0,0,0,1,0.832,11.651,17.476,107.351
17825,82,8201,0,1,28,1,0,1,1,0.832,11.651,17.476,107.351
17826,82,8201,1,1,30,0,0,1,1,0.832,11.651,17.476,107.351
17827,82,8201,0,1,36,0,0,1,1,0.832,11.651,17.476,107.351
17828,82,8201,0,1,33,1,1,1,1,0.832,11.651,17.476,107.351
17832,82,8201,0,0,33,1,1,1,1,0.832,11.651,17.476,107.351
17833,82,8201,0,1,24,1,0,0,1,0.832,11.651,17.476,107.351
17836,82,8201,0,1,36,1,1,1,1,0.832,11.651,17.476,107.351
17837,82,8201,0,1,47,1,0,1,1,0.832,11.651,17.476,107.351
17838,82,8201,0,1,34,0,0,1,1,0.832,11.651,17.476,107.351
17840,82,8202,1,1,33,1,1,1,1,1.751,19.264,31.523,131.346
17841,82,8202,0,1,25,0,0,1,1,1.751,19.264,31.523,131.346
17844,82,8202,1,1,34,1,1,1,1,1.751,19.264,31.523,131.346
17846,82,8202,0,0,33,1,0,0,1,1.751,19.264,31.523,131.346
17847,82,8202,1,0,32,0,1,1,1,1.751,19.264,31.523,131.346
17851,82,8202,0,1,22,0,0,1,1,1.751,19.264,31.523,131.346
17852,82,8202,0,1,27,1,1,1,1,1.751,19.264,31.523,131.346
17854,82,8202,0,1,39,1,0,1,1,1.751,19.264,31.523,131.346
17856,82,8202,1,1,25,1,0,1,1,1.751,19.264,31.523,131.346
17857,82,8202,0,1,47,0,0,1,0,1.751,19.264,31.523,131.346
17858,82,8202,0,1,23,1,0,1,1,1.751,19.264,31.523,131.346
17859,82,8202,0,1,40,0,0,0,1,1.751,19.264,31.523,131.346
17860,82,8202,1,1,24,1,0,1,1,1.751,19.264,31.523,131.346
17861,82,8202,1,1,39,0,0,0,1,1.751,19.264,31.523,131.346
17862,82,8202,0,1,32,1,0,0,1,1.751,19.264,31.523,131.346
17864,82,8202,0,1,33,0,0,0,1,1.751,19.264,31.523,131.346
17865,82,8202,0,1,49,0,1,1,1,1.751,19.264,31.523,131.346
17867,82,8202,0,1,37,1,0,0,1,1.751,19.264,31.523,131.346
17868,82,8202,1,1,25,0,0,1,1,1.751,19.264,31.523,131.346
17872,82,8202,1,1,24,0,1,1,1,1.751,19.264,31.523,131.346
17873,82,8202,0,1,18,0,0,0,1,1.751,19.264,31.523,131.346
17875,82,8202,0,1,31,1,1,1,1,1.751,19.264,31.523,131.346
17878,82,8203,0,0,25,0,0,0,1,0.953,12.384,10.479,95.264
17881,82,8203,0,1,37,0,0,0,1,0.953,12.384,10.479,95.264
17884,82,8203,0,0,36,1,1,1,1,0.953,12.384,10.479,95.264
17885,82,8203,0,0,35,1,0,1,1,0.953,12.384,10.479,95.264
17886,82,8203,0,1,28,0,0,1,1,0.953,12.384,10.479,95.264
17887,82,8203,0,1,28,1,1,1,1,0.953,12.384,10.479,95.264
17888,82,8203,0,1,45,0,1,0,1,0.953,12.384,10.479,95.264
17889,82,8203,0,1,26,0,0,0,1,0.953,12.384,10.479,95.264
17890,82,8203,0,1,39,0,0,0,1,0.953,12.384,10.479,95.264
17891,82,8203,0,1,32,0,0,1,1,0.953,12.384,10.479,95.264
17892,82,8203,1,1,32,1,1,1,1,0.953,12.384,10.479,95.264
17895,82,8203,0,1,25,1,0,0,1,0.953,12.384,10.479,95.264
17898,82,8203,0,0,25,0,0,0,1,0.953,12.384,10.479,95.264
17899,82,8203,0,0,29,0,1,1,1,0.953,12.384,10.479,95.264
17900,82,8203,0,1,33,1,1,1,1,0.953,12.384,10.479,95.264
17901,82,8203,0,1,37,0,0,0,1,0.953,12.384,10.479,95.264
17902,82,8203,0,1,19,0,0,0,1,0.953,12.384,10.479,95.264
17905,82,8203,0,1,38,0,0,1,1,0.953,12.384,10.479,95.264
17906,82,8203,1,1,42,0,1,1,1,0.953,12.384,10.479,95.264
17907,82,8203,0,1,32,0,0,1,0,0.953,12.384,10.479,95.264
17911,82,8203,1,1,33,1,1,1,1,0.953,12.384,10.479,95.264
17912,82,8203,0,1,41,0,1,0,1,0.953,12.384,10.479,95.264
17913,82,8203,0,1,25,0,0,0,1,0.953,12.384,10.479,95.264
17914,82,8203,0,1,31,1,1,1,1,0.953,12.384,10.479,95.264
17915,82,8203,0,1,24,0,0,0,1,0.953,12.384,10.479,95.264
17916,82,8203,0,1,24,1,0,0,1,0.953,12.384,10.479,95.264
17917,82,8203,1,1,36,0,0,1,1,0.953,12.384,10.479,95.264
17918,82,8203,0,1,27,0,0,1,0,0.953,12.384,10.479,95.264
17919,82,8203,0,1,33,1,1,1,1,0.953,12.384,10.479,95.264
17920,82,8203,0,1,33,1,1,0,1,0.953,12.384,10.479,95.264
17921,82,8204,1,1,26,0,0,0,1,1.257,13.404,11.729,113.097
17922,82,8204,0,1,28,0,0,0,1,1.257,13.404,11.729,113.097
17925,82,8204,1,1,23,0,0,0,1,1.257,13.404,11.729,113.097
17926,82,8204,1,1,19,1,0,0,1,1.257,13.404,11.729,113.097
17927,82,8204,1,0,40,1,1,1,1,1.257,13.404,11.729,113.097
17928,82,8204,0,0,31,1,0,1,1,1.257,13.404,11.729,113.097
17932,82,8204,0,1,29,0,1,0,1,1.257,13.404,11.729,113.097
17934,82,8204,0,1,21,1,0,1,1,1.257,13.404,11.729,113.097
17935,82,8204,0,1,25,1,0,0,1,1.257,13.404,11.729,113.097
17936,82,8204,0,1,23,0,0,1,1,1.257,13.404,11.729,113.097
17937,82,8204,1,1,43,0,0,0,1,1.257,13.404,11.729,113.097
17940,82,8204,0,1,26,0,0,1,1,1.257,13.404,11.729,113.097
17941,82,8204,0,0,21,0,0,1,1,1.257,13.404,11.729,113.097
17942,82,8204,1,1,32,0,0,0,1,1.257,13.404,11.729,113.097
17944,82,8204,0,1,41,0,1,0,1,1.257,13.404,11.729,113.097
17945,82,8204,0,1,23,1,1,1,1,1.257,13.404,11.729,113.097
17946,82,8204,0,1,30,1,1,1,1,1.257,13.404,11.729,113.097
17948,82,8204,1,0,35,1,0,1,1,1.257,13.404,11.729,113.097
17949,82,8204,1,1,26,1,0,0,1,1.257,13.404,11.729,113.097
17950,82,8204,1,1,28,1,1,0,1,1.257,13.404,11.729,113.097
17951,82,8204,1,1,29,1,1,0,1,1.257,13.404,11.729,113.097
17952,82,8204,1,1,23,1,0,1,1,1.257,13.404,11.729,113.097
17953,82,8204,1,1,19,1,0,1,1,1.257,13.404,11.729,113.097
17955,82,8204,0,1,19,0,0,1,0,1.257,13.404,11.729,113.097
17956,82,8204,1,1,17,0,0,1,1,1.257,13.404,11.729,113.097
17957,82,8204,1,1,38,0,0,0,1,1.257,13.404,11.729,113.097
17959,82,8204,0,1,42,1,1,1,1,1.257,13.404,11.729,113.097
17960,82,8204,1,1,32,0,0,0,1,1.257,13.404,11.729,113.097
17961,82,8205,0,0,42,1,0,1,1,1.013,9.625,6.079,62.816
17962,82,8205,0,1,26,1,0,1,1,1.013,9.625,6.079,62.816
17963,82,8205,0,1,25,1,0,1,1,1.013,9.625,6.079,62.816
17964,82,8205,0,1,21,0,1,1,1,1.013,9.625,6.079,62.816
17966,82,8205,1,0,29,1,0,1,1,1.013,9.625,6.079,62.816
17967,82,8205,0,1,29,1,0,1,1,1.013,9.625,6.079,62.816
17968,82,8205,0,1,45,0,0,1,1,1.013,9.625,6.079,62.816
17969,82,8205,0,1,28,0,1,0,1,1.013,9.625,6.079,62.816
17971,82,8205,0,1,39,0,0,1,1,1.013,9.625,6.079,62.816
17972,82,8205,1,1,30,1,0,1,1,1.013,9.625,6.079,62.816
17973,82,8205,0,1,23,0,0,1,1,1.013,9.625,6.079,62.816
17974,82,8205,0,1,31,1,1,1,1,1.013,9.625,6.079,62.816
17975,82,8205,0,0,21,1,0,1,1,1.013,9.625,6.079,62.816
17977,82,8205,0,1,35,0,1,1,1,1.013,9.625,6.079,62.816
17978,82,8205,0,0,34,1,0,0,1,1.013,9.625,6.079,62.816
17981,82,8205,0,1,27,1,1,1,1,1.013,9.625,6.079,62.816
17982,82,8205,0,1,37,0,0,0,1,1.013,9.625,6.079,62.816
17983,82,8205,0,1,35,0,0,1,1,1.013,9.625,6.079,62.816
17985,82,8205,0,0,38,1,1,1,1,1.013,9.625,6.079,62.816
17986,82,8205,0,0,19,0,0,1,1,1.013,9.625,6.079,62.816
17987,82,8205,0,1,31,0,0,0,0,1.013,9.625,6.079,62.816
17988,82,8205,0,1,22,1,0,0,1,1.013,9.625,6.079,62.816
17989,82,8205,0,0,40,1,0,1,1,1.013,9.625,6.079,62.816
17991,82,8206,0,1,36,1,1,1,1,1.026,16.424,20.53,210.429
17993,82,8206,0,1,25,0,0,0,1,1.026,16.424,20.53,210.429
17994,82,8206,0,1,24,1,1,0,1,1.026,16.424,20.53,210.429
17998,82,8206,0,1,21,0,0,1,1,1.026,16.424,20.53,210.429
18002,82,8206,1,1,30,1,1,1,1,1.026,16.424,20.53,210.429
18003,82,8206,0,1,28,1,1,1,1,1.026,16.424,20.53,210.429
18004,82,8206,0,1,35,0,0,1,1,1.026,16.424,20.53,210.429
18005,82,8206,0,1,36,0,0,1,0,1.026,16.424,20.53,210.429
18006,82,8206,0,0,20,1,0,1,0,1.026,16.424,20.53,210.429
18007,82,8206,1,0,23,1,0,1,0,1.026,16.424,20.53,210.429
18008,82,8206,0,1,19,0,0,0,0,1.026,16.424,20.53,210.429
18009,82,8206,0,1,21,1,0,1,0,1.026,16.424,20.53,210.429
18010,82,8206,0,0,24,0,0,1,0,1.026,16.424,20.53,210.429
18011,82,8206,0,1,38,0,0,0,0,1.026,16.424,20.53,210.429
18012,82,8206,1,1,30,1,1,1,1,1.026,16.424,20.53,210.429
18013,82,8206,0,1,28,1,0,1,1,1.026,16.424,20.53,210.429
18014,82,8206,1,1,25,0,0,1,1,1.026,16.424,20.53,210.429
18015,82,8206,0,1,36,0,1,0,1,1.026,16.424,20.53,210.429
18016,82,8206,0,1,20,0,0,0,1,1.026,16.424,20.53,210.429
18017,82,8206,0,1,32,0,0,0,1,1.026,16.424,20.53,210.429
18020,82,8206,0,1,19,0,0,1,1,1.026,16.424,20.53,210.429
18021,82,8206,0,1,28,1,1,1,1,1.026,16.424,20.53,210.429
18022,82,8206,0,1,29,1,0,1,1,1.026,16.424,20.53,210.429
18023,82,8206,1,1,31,1,1,1,1,1.026,16.424,20.53,210.429
18024,82,8206,0,1,26,0,0,1,1,1.026,16.424,20.53,210.429
18026,82,8206,1,1,33,1,1,1,1,1.026,16.424,20.53,210.429
18027,82,8206,1,1,25,0,1,1,0,1.026,16.424,20.53,210.429
18028,82,8206,0,1,21,0,0,0,0,1.026,16.424,20.53,210.429
18030,82,8207,0,1,44,1,0,1,1,1.45,18.848,31.896,133.384
18031,82,8207,0,1,40,0,0,0,1,1.45,18.848,31.896,133.384
18034,82,8207,1,1,51,0,0,0,1,1.45,18.848,31.896,133.384
18035,82,8207,1,1,17,0,0,1,1,1.45,18.848,31.896,133.384
18036,82,8207,1,1,19,0,0,1,1,1.45,18.848,31.896,133.384
18038,82,8207,0,1,24,0,0,0,1,1.45,18.848,31.896,133.384
18039,82,8207,0,1,25,0,1,1,1,1.45,18.848,31.896,133.384
18040,82,8207,0,0,32,1,1,1,1,1.45,18.848,31.896,133.384
18041,82,8207,0,0,26,1,0,0,1,1.45,18.848,31.896,133.384
18043,82,8207,0,1,38,0,1,1,1,1.45,18.848,31.896,133.384
18047,82,8207,0,1,18,1,0,0,1,1.45,18.848,31.896,133.384
18050,82,8207,0,1,38,1,1,1,1,1.45,18.848,31.896,133.384
18051,82,8207,0,1,31,1,1,1,1,1.45,18.848,31.896,133.384
18052,82,8207,0,1,32,1,1,1,1,1.45,18.848,31.896,133.384
18054,82,8207,1,1,26,0,0,1,1,1.45,18.848,31.896,133.384
18056,82,8207,0,1,37,1,1,0,1,1.45,18.848,31.896,133.384
18061,82,8207,0,1,26,0,0,0,1,1.45,18.848,31.896,133.384
18062,82,8207,0,1,19,0,0,0,1,1.45,18.848,31.896,133.384
18063,82,8207,1,1,38,0,0,1,1,1.45,18.848,31.896,133.384
18064,82,8207,0,1,24,1,0,1,1,1.45,18.848,31.896,133.384
18065,82,8207,1,1,29,0,0,1,1,1.45,18.848,31.896,133.384
18066,82,8207,0,1,28,0,0,1,1,1.45,18.848,31.896,133.384
18067,82,8207,0,0,29,1,1,1,1,1.45,18.848,31.896,133.384
18068,82,8207,0,1,23,0,0,0,1,1.45,18.848,31.896,133.384
18069,82,8207,0,0,45,0,1,1,1,1.45,18.848,31.896,133.384
18070,82,8207,0,0,25,1,0,1,1,1.45,18.848,31.896,133.384
18071,82,8207,0,0,26,1,1,0,1,1.45,18.848,31.896,133.384
18072,82,8207,0,1,33,1,0,0,1,1.45,18.848,31.896,133.384
18073,82,8207,0,1,27,1,1,1,1,1.45,18.848,31.896,133.384
18074,82,8207,0,1,29,0,0,1,0,1.45,18.848,31.896,133.384
18075,82,8207,0,1,27,1,1,0,1,1.45,18.848,31.896,133.384
18077,82,8208,0,1,28,1,1,1,1,1.872,14.978,9.361,282.713
18079,82,8208,0,1,25,1,1,1,1,1.872,14.978,9.361,282.713
18080,82,8208,0,1,26,1,0,0,1,1.872,14.978,9.361,282.713
18083,82,8208,0,1,27,1,1,1,1,1.872,14.978,9.361,282.713
18084,82,8208,0,1,24,1,1,1,1,1.872,14.978,9.361,282.713
18085,82,8208,0,1,30,1,1,0,1,1.872,14.978,9.361,282.713
18086,82,8208,0,1,21,0,1,1,1,1.872,14.978,9.361,282.713
18088,82,8208,0,1,31,1,1,0,1,1.872,14.978,9.361,282.713
18089,82,8208,0,1,20,0,0,1,1,1.872,14.978,9.361,282.713
18090,82,8208,0,1,23,0,0,0,1,1.872,14.978,9.361,282.713
18091,82,8208,0,1,22,1,0,0,1,1.872,14.978,9.361,282.713
18094,82,8208,0,1,41,0,1,1,1,1.872,14.978,9.361,282.713
18095,82,8208,0,1,21,0,0,1,1,1.872,14.978,9.361,282.713
18096,82,8208,0,1,22,0,0,0,0,1.872,14.978,9.361,282.713
18097,82,8208,1,1,36,0,0,0,1,1.872,14.978,9.361,282.713
18098,82,8208,0,1,36,0,0,0,1,1.872,14.978,9.361,282.713
18099,82,8208,0,1,30,0,0,0,1,1.872,14.978,9.361,282.713
18100,82,8208,0,1,37,0,0,1,1,1.872,14.978,9.361,282.713
18102,82,8208,0,1,36,0,1,0,1,1.872,14.978,9.361,282.713
18103,82,8208,0,1,38,1,0,0,1,1.872,14.978,9.361,282.713
18105,82,8208,0,1,26,0,0,0,1,1.872,14.978,9.361,282.713
18106,82,8208,0,1,27,0,1,0,0,1.872,14.978,9.361,282.713
18107,82,8208,0,1,23,1,0,0,1,1.872,14.978,9.361,282.713
18108,82,8208,0,1,18,0,0,0,1,1.872,14.978,9.361,282.713
18109,82,8208,0,1,23,0,1,0,1,1.872,14.978,9.361,282.713
18110,82,8271,0,0,34,1,0,1,1,2.519,4.618,13.014,63.391
18111,82,8271,1,0,21,1,0,1,1,2.519,4.618,13.014,63.391
18112,82,8271,0,0,30,1,0,1,1,2.519,4.618,13.014,63.391
18114,82,8271,0,0,27,0,0,1,1,2.519,4.618,13.014,63.391
18116,82,8271,0,0,34,1,1,1,1,2.519,4.618,13.014,63.391
18117,82,8271,1,0,39,1,0,1,1,2.519,4.618,13.014,63.391
18118,82,8271,1,0,31,1,1,1,1,2.519,4.618,13.014,63.391
18119,82,8271,0,0,34,1,1,1,1,2.519,4.618,13.014,63.391
18120,82,8271,0,0,18,0,1,1,1,2.519,4.618,13.014,63.391
18122,82,8271,0,0,30,1,0,1,1,2.519,4.618,13.014,63.391
18123,82,8271,1,0,36,1,0,0,1,2.519,4.618,13.014,63.391
18124,82,8271,0,0,45,1,1,1,1,2.519,4.618,13.014,63.391
18125,82,8271,1,0,34,0,0,0,0,2.519,4.618,13.014,63.391
18126,82,8271,0,0,23,1,1,0,1,2.519,4.618,13.014,63.391
18127,82,8271,0,0,22,0,0,0,1,2.519,4.618,13.014,63.391
18128,82,8271,0,0,31,1,1,1,1,2.519,4.618,13.014,63.391
18131,82,8271,0,0,33,1,1,1,1,2.519,4.618,13.014,63.391
18134,82,8271,0,1,27,1,1,1,1,2.519,4.618,13.014,63.391
18135,82,8271,1,1,33,1,0,0,1,2.519,4.618,13.014,63.391
18136,82,8271,1,0,37,1,1,1,1,2.519,4.618,13.014,63.391
18137,82,8271,0,0,27,1,0,1,1,2.519,4.618,13.014,63.391
18139,82,8272,1,1,28,1,1,1,1,2.93,9.767,23.442,109.395
18140,82,8272,1,1,30,1,0,1,1,2.93,9.767,23.442,109.395
18141,82,8272,1,1,35,1,0,1,1,2.93,9.767,23.442,109.395
18142,82,8272,1,0,36,1,1,1,1,2.93,9.767,23.442,109.395
18143,82,8272,1,0,37,0,1,0,1,2.93,9.767,23.442,109.395
18145,82,8272,0,1,23,1,0,0,1,2.93,9.767,23.442,109.395
18146,82,8272,1,1,32,1,1,1,1,2.93,9.767,23.442,109.395
